group,item
11563,626
11563,6123
11564,3234
11565,3234
11567,3234
11568,3234
11569,3234
11570,3234
11571,6126
11571,2119
11572,3234
11573,3234
11574,8286
11574,6127
11575,6128
11575,10107
11575,1020
11575,983
11576,3234
11577,3234
11579,3234
11580,3234
11581,3202
11581,3779
11581,1732
11581,6734
11581,2256
11581,2322
11581,978
11581,8660
11581,8099
11581,1960
11581,1705
11581,1835
11581,10544
11581,6132
11581,567
11581,6905
11582,3234
11583,3234
11585,3234
11586,3234
11587,3234
11588,6137
11588,1095
11589,6137
11589,673
11589,7148
11590,3234
11591,3234
11592,1009
11592,5842
11592,851
11592,6140
11593,3234
11594,3234
11595,4667
11595,6141
11595,4819
11597,3234
11598,5058
11598,3235
11598,3238
11598,1227
11598,1742
11598,439
11598,24
11598,890
11598,9148
11598,6142
11599,8760
11599,2252
11599,302
11599,6143
11600,6144
11600,6145
11600,3907
11600,8900
11600,3155
11600,3478
11600,982
11600,1370
11600,5531
11600,4894
11600,9506
11600,1827
11600,7973
11600,1705
11600,5039
11600,8943
11600,8242
11600,7733
11600,8123
11600,2686
11601,3234
11602,6146
11602,6285
11602,2087
11603,3234
11605,3234
11606,6147
11606,43
11606,3387
11606,3509
11608,6745
11608,4954
11608,6148
11609,3234
11610,3234
11611,9108
11611,2709
11611,5672
11611,457
11611,1082
11611,1148
11612,3234
11613,4569
11613,6150
11615,3234
11616,3234
11617,3234
11618,3234
11619,3234
11620,688
11620,6153
11620,8389
11621,3234
11624,3234
11625,1280
11625,448
11625,4770
11625,10853
11625,6154
11625,395
11625,8108
11625,1261
11625,3930
11625,7870
11627,3234
11630,3234
11633,3234
11634,6161
11634,6162
11635,368
11635,6163
11635,8404
11636,3234
11637,3234
11638,3234
11639,2817
11639,2568
11639,8887
11639,619
11639,7340
11639,1873
11639,209
11639,5105
11639,694
11639,6167
11639,1880
11639,1084
11640,673
11640,1633
11640,387
11640,2785
11640,4147
11640,694
11640,6167
11641,2242
11641,136
11641,2824
11641,6666
11641,1805
11641,10382
11641,461
11641,8336
11641,851
11641,9108
11641,6168
11641,408
11641,10075
11641,671
11641,2721
11641,7587
11641,4265
11641,233
11641,2553
11641,639
11642,3234
11643,3234
11645,11099
11645,5732
11645,10012
11645,2021
11645,8
11645,1321
11645,979
11645,5210
11645,10107
11645,6172
11646,1055
11646,903
11647,5492
11647,6173
11648,3234
11649,3234
11650,3234
11651,3960
11651,359
11652,834
11652,359
11653,67
11653,359
11654,3234
11657,2931
11657,595
11660,595
11660,6196
11660,4519
11660,841
11660,651
11660,10156
11661,595
11661,1820
11662,3234
11664,3234
11669,3234
11671,1808
11671,285
11673,3234
11674,3234
11675,7564
11675,2213
11675,302
11677,3234
11679,3234
11680,6176
11680,183
11681,8965
11681,4359
11681,393
11681,651
11681,3660
11681,2252
11681,3916
11681,8402
11681,595
11681,4819
11681,3922
11681,7125
11681,8732
11681,5789
11681,6238
11681,96
11681,6177
11681,2021
11681,1319
11681,1704
11681,42
11681,10861
11681,10862
11681,8304
11681,2742
11681,5623
11681,3961
11681,830
11682,7970
11683,7970
11684,7970
11685,7970
11686,7970
11687,7970
11690,7970
11691,7970
11692,7970
11693,7970
11694,7970
11695,688
11695,1190
11695,6185
11695,5850
11695,11471
11696,7970
11697,2129
11697,6187
11698,7970
11699,4266
11699,2130
11699,1557
11700,7970
11701,7970
11702,5088
11702,4266
11702,395
11703,4266
11703,1635
11704,7970
11705,7970
11706,7970
11707,785
11707,6189
11709,6190
11709,6189
11709,805
11709,10094
11712,7970
11713,7970
11718,7970
11723,7970
11729,2026
11729,892
11730,1208
11730,2026
11731,6192
11731,4129
11731,6722
11731,3044
11731,1182
11732,7970
11733,6194
11733,6478
11735,7970
11736,7970
11737,7970
11740,7970
11742,7970
11743,7970
11745,7970
11746,7970
11747,6200
11747,4431
11748,7970
11749,7970
11750,7970
11751,7970
11753,6712
11753,6205
11753,7
11755,7970
11756,1343
11756,8208
11756,1695
11756,1075
11756,7925
11756,2137
11756,476
11756,6206
11756,6207
11757,6206
11757,6
11758,7970
11759,7970
11760,7970
11761,1008
11761,6209
11761,337
11761,7127
11761,5126
11761,1191
11761,2415
11762,7970
11763,7970
11766,7970
11767,6212
11767,4359
11767,4750
11767,4496
11767,163
11767,7651
11767,3749
11767,3238
11767,10855
11767,4264
11767,9000
11767,43
11767,10734
11767,51
11767,308
11767,9911
11767,10107
11768,577
11768,833
11768,6213
11768,6
11768,1097
11768,457
11768,651
11768,4814
11768,6927
11768,2256
11768,2129
11768,5266
11768,8404
11768,1877
11768,536
11768,1183
11768,3103
11768,1188
11768,3238
11768,10409
11768,1580
11768,302
11768,1775
11768,8308
11768,10486
11768,3580
11768,11646
11769,3745
11769,3483
11769,1708
11769,6214
11770,9297
11771,9297
11773,9297
11774,9297
11775,1280
11775,6218
11775,879
11776,6531
11776,3462
11776,3335
11776,327
11776,1353
11776,5770
11776,6219
11776,1805
11776,2128
11776,8404
11776,668
11776,2140
11776,1058
11776,7714
11776,3235
11776,3748
11776,3238
11776,10851
11776,4198
11776,1510
11776,7340
11776,10861
11776,5105
11776,1651
11776,1526
11776,3387
11776,3069
11778,9216
11779,9601
11779,2418
11779,6221
11779,5543
11780,9216
11781,2129
11781,401
11781,659
11782,10356
11782,7206
11782,6
11782,822
11782,826
11782,10107
11782,6222
11783,1819
11783,6223
11784,6224
11784,8241
11784,7280
11784,8145
11784,524
11784,3629
11784,8494
11785,6225
11785,7325
11786,9216
11787,9216
11788,9216
11789,673
11789,6226
11795,9216
11796,315
11796,6227
11796,4359
11797,9216
11799,9216
11800,1799
11800,4141
11800,5789
11800,6231
11801,9216
11803,9216
11804,9216
11805,9216
11806,1633
11806,3964
11806,6236
11807,9216
11809,9216
11810,9216
11811,9216
11812,3596
11812,6238
11813,9216
11814,9216
11815,9216
11816,6240
11816,2340
11816,3515
11816,3916
11816,10510
11817,9216
11818,1505
11818,6242
11818,6243
11818,1831
11818,6569
11818,2259
11818,888
11818,1307
11819,9216
11820,9216
11821,9216
11822,9216
11823,9216
11824,9216
11825,2785
11825,6247
11825,24
11825,6652
11825,10573
11826,6849
11826,2513
11826,210
11826,103
11826,6248
11827,6915
11827,4
11827,5126
11827,5133
11827,14
11827,527
11827,6931
11827,8724
11827,8981
11827,535
11827,24
11827,536
11827,3864
11827,3355
11827,284
11827,8736
11827,9761
11827,9764
11827,7461
11827,2091
11827,5679
11827,51
11827,5171
11827,9271
11827,5180
11827,1853
11827,2111
11827,1600
11827,831
11827,5439
11827,833
11827,834
11827,4426
11827,337
11827,2130
11827,6485
11827,9051
11827,6493
11827,1631
11827,4707
11827,1383
11827,104
11827,6249
11827,2409
11827,3946
11827,2923
11827,621
11827,370
11827,5235
11827,8308
11827,2930
11827,1909
11827,5751
11827,11128
11827,2170
11827,638
11827,11646
11827,5368
11827,383
11827,3970
11827,2949
11827,646
11827,901
11827,3463
11827,4751
11827,10898
11827,5266
11827,2962
11827,10134
11827,2711
11827,920
11827,7579
11827,156
11827,157
11827,669
11827,2462
11827,8869
11827,1190
11827,167
11827,9382
11827,1958
11827,4266
11827,1707
11827,10416
11827,946
11827,179
11827,180
11827,6071
11827,1726
11827,1730
11827,1994
11827,1227
11827,5070
11827,4818
11827,4819
11827,978
11827,5086
11827,9184
11827,8161
11827,8933
11827,5861
11827,997
11827,3046
11827,998
11827,5609
11827,490
11827,2026
11827,8943
11827,240
11827,4079
11827,500
11827,248
11827,2300
11828,1280
11828,8402
11828,7302
11828,202
11828,714
11828,4652
11828,1262
11831,476
11831,4652
11832,140
11832,202
11832,6250
11832,4652
11832,7471
11833,2742
11837,2345
11837,6251
11837,10862
11837,879
11837,2129
11837,8184
11837,10107
11837,1055
11838,2742
11839,10152
11839,451
11839,6252
11840,2742
11841,8336
11841,2242
11841,10382
11842,2742
11843,10370
11843,1082
11843,8101
11843,4074
11843,1995
11843,1898
11843,6255
11844,2742
11845,673
11845,4482
11845,9541
11845,9065
11845,7019
11845,3916
11845,6257
11845,6774
11845,502
11845,408
11845,10009
11845,251
11845,8157
11845,1183
11846,2742
11847,3106
11847,1605
11847,7046
11847,10824
11847,5481
11847,1742
11847,302
11847,8336
11847,1808
11847,6258
11847,7730
11847,1651
11847,9271
11847,7135
11848,2742
11850,2742
11851,2742
11852,2742
11854,9207
11854,9541
11854,6261
11854,11191
11854,7786
11854,5278
11854,6558
11855,2742
11857,2742
11858,2742
11859,2742
11860,1825
11860,3238
11860,4968
11860,394
11860,1519
11860,3929
11860,6266
11860,6268
11860,190
11860,831
11861,2742
11864,2742
11865,2742
11866,2789
11866,1799
11866,1560
11866,10156
11866,6544
11866,5842
11866,4883
11866,370
11866,1557
11866,1781
11866,568
11866,8795
11866,6269
11867,2742
11868,2742
11869,2742
11870,209
11870,3923
11872,2642
11872,3923
11872,8599
11873,2742
11874,2742
11875,1605
11875,9735
11875,6152
11875,1802
11875,1742
11875,10838
11875,1366
11875,10012
11875,6238
11875,5985
11875,8161
11875,8362
11875,7596
11875,7917
11875,2481
11875,3508
11875,6271
11876,2742
11877,2742
11878,2742
11879,2742
11881,6272
11881,483
11882,2742
11883,2742
11884,2742
11886,6272
11886,1280
11886,626
11888,10544
11888,6273
11888,7135
11888,4967
11889,6274
11889,4381
11890,2742
11891,4530
11891,5180
11892,2742
11893,2742
11894,2742
11895,2742
11896,2742
11899,2742
11900,2742
11902,406
11902,680
11902,6283
11902,2941
11902,5695
11903,2742
11904,2742
11905,2784
11905,3893
11905,439
11905,538
11905,6283
11907,2742
11908,2742
11909,2742
11910,2817
11910,6402
11910,8516
11910,10822
11910,1742
11910,6287
11910,2129
11910,339
11910,2462
11910,7135
11910,11127
11910,688
11910,5171
11910,2739
11910,3508
11910,822
11910,3127
11910,10107
11910,446
11911,2742
11913,1582
11913,2225
11913,9541
11913,4534
11914,2742
11915,2742
11916,2742
11917,2742
11918,2742
11922,2742
11924,2742
11925,2742
11926,4611
11926,7628
11926,1597
11926,1510
11927,2742
11928,2742
11929,2742
11930,2742
11931,2742
11932,2742
11934,2742
11935,8516
11935,6295
11935,1097
11935,715
11935,716
11935,879
11936,1696
11936,5474
11936,5315
11936,2051
11936,3397
11936,6666
11936,1683
11936,4854
11936,4667
11936,1629
11937,10853
11937,10342
11937,9735
11937,3238
11937,394
11937,202
11937,3916
11937,1742
11937,7854
11937,948
11937,7893
11937,6296
11937,4733
11937,1208
11937,831
11938,2742
11939,2742
11940,2742
11941,673
11941,6531
11941,76
11941,3916
11941,10861
11941,10862
11941,948
11941,7767
11941,2170
11941,6300
11942,2742
11944,2742
11948,2742
11949,2742
11951,6307
11951,5732
11952,1280
11952,6307
11952,899
11952,202
11952,716
11952,593
11952,1651
11952,564
11952,538
11952,1526
11952,5178
11954,6308
11954,5925
11954,11014
11954,2769
11954,2227
11954,756
11954,699
11954,637
11955,3809
11955,8161
11955,6309
11955,2376
11955,4968
11955,1742
11955,8337
11955,2873
11955,11127
11955,6553
11955,1727
11956,2742
11957,4761
11957,757
11957,6311
11958,10107
11958,6311
11959,833
11959,6173
11959,6312
11959,395
11959,7229
11960,4977
11960,6313
11960,948
11960,395
11961,2742
11962,2742
11963,665
11963,6315
11964,2742
11965,2742
11968,2742
11969,2742
11971,2742
11972,2742
11977,448
11977,6322
11977,10861
11978,9216
11978,1058
11978,3335
11978,716
11978,879
11978,8304
11978,6322
11978,8402
11978,979
11978,7478
11978,666
11979,2742
11980,2742
11981,2742
11982,2742
11983,2742
11984,2742
11985,2742
11986,833
11986,5955
11986,8516
11986,1799
11986,5481
11986,10089
11986,1651
11986,19
11986,2227
11986,6326
11986,3451
11986,5789
11987,2742
11989,2742
11994,2742
11995,2742
11996,2742
12000,2742
12001,2742
12002,2742
12003,2742
12004,2742
12005,2742
12006,2742
12007,2742
12008,6330
12008,2142
12010,2742
12011,2742
12012,448
12012,10851
12012,7459
12012,8041
12012,3338
12012,11210
12012,8108
12012,5359
12012,10416
12012,4029
12012,438
12012,10107
12012,6333
12012,2783
12013,2742
12014,483
12014,10495
12014,454
12014,1031
12014,7564
12014,6735
12014,6001
12014,1910
12014,6335
12015,2742
12016,2742
12017,2742
12018,2742
12019,7297
12019,6338
12019,8902
12019,7
12019,8
12019,1799
12019,9991
12019,3463
12019,456
12019,2123
12019,1231
12019,10170
12019,356
12019,39
12019,359
12019,2920
12019,3176
12019,2025
12019,1580
12019,5995
12019,1516
12019,3508
12019,4666
12019,2941
12019,4030
12019,7551
12020,784
12021,784
12022,784
12023,3970
12023,7173
12023,3335
12023,2073
12023,10510
12024,784
12027,9953
12027,5462
12027,1399
12027,2073
12027,3802
12028,784
12029,784
12030,784
12031,784
12032,5316
12032,6344
12032,2825
12032,6474
12032,748
12032,831
12033,748
12033,2087
12034,784
12035,4416
12035,1095
12035,6345
12035,395
12035,1227
12035,7441
12035,7767
12035,9368
12035,668
12035,284
12035,8990
12035,10844
12035,9953
12035,1188
12035,9446
12035,680
12035,370
12035,4083
12035,10230
12035,9911
12035,3704
12035,1981
12036,8428
12036,581
12036,182
12038,2817
12038,201
12038,715
12038,204
12038,2260
12038,182
12038,4247
12038,6106
12038,890
12039,6346
12039,4667
12039,3197
12041,6402
12041,5764
12041,7941
12041,6
12041,8327
12041,7434
12041,5012
12041,916
12041,9109
12041,10134
12041,1048
12041,537
12041,1561
12041,284
12041,3745
12041,11046
12041,4519
12041,682
12041,5805
12041,8494
12041,2228
12041,822
12041,10166
12041,10303
12041,4803
12041,1095
12041,6348
12041,76
12041,2126
12041,3921
12041,8660
12041,7767
12041,5085
12041,2783
12041,1633
12041,6370
12041,10085
12041,11242
12041,3309
12041,10861
12041,2798
12041,9585
12041,626
12041,1651
12041,1785
12041,507
12041,10492
12042,6531
12043,6531
12045,6531
12046,580
12046,4295
12046,2568
12046,76
12046,716
12046,5582
12046,6353
12046,658
12046,8402
12046,10900
12046,2260
12046,1493
12046,8599
12046,5405
12046,1183
12046,1510
12046,8616
12046,6825
12046,9705
12046,1325
12046,10861
12046,1647
12046,3892
12046,437
12046,503
12046,893
12046,9087
12048,1114
12049,219
12049,3509
12049,902
12050,2217
12050,3509
12052,3509
12052,8286
12052,6127
12053,1114
12054,1114
12055,5848
12055,6354
12056,1114
12058,1114
12060,1114
12061,1114
12062,2976
12062,2124
12062,2366
12063,1114
12064,1114
12065,1114
12067,964
12067,5669
12067,1193
12067,2345
12067,1647
12067,8402
12067,4819
12067,1266
12067,538
12067,218
12069,1114
12071,1114
12072,1114
12073,6361
12073,6402
12073,2140
12073,8810
12075,1114
12081,1114
12082,1114
12083,1114
12084,8304
12084,722
12084,6366
12086,1114
12087,2042
12087,3190
12088,1114
12089,1114
12090,1114
12092,1114
12093,1114
12094,1114
12095,3202
12095,10626
12095,3461
12095,6
12095,1799
12095,4232
12095,6410
12095,3463
12095,10770
12095,408
12095,1182
12095,671
12095,1183
12095,673
12095,6562
12095,678
12095,688
12095,10544
12095,2227
12095,2740
12095,2228
12095,1726
12095,7103
12095,448
12095,3397
12095,454
12095,327
12095,76
12095,3916
12095,2129
12095,4819
12095,86
12095,87
12095,8162
12095,6372
12095,356
12095,10726
12095,1516
12095,10862
12095,1647
12095,10609
12095,1651
12096,2825
12097,2825
12098,2825
12099,2825
12100,2825
12101,2825
12102,2825
12103,2825
12104,1730
12104,535
12104,5126
12104,1686
12104,4409
12104,542
12105,1730
12105,827
12106,2825
12108,2825
12109,6376
12109,577
12109,9304
12109,1327
12110,2825
12111,6
12111,6378
12111,682
12111,683
12111,76
12111,5070
12111,7795
12111,7767
12111,1945
12111,538
12111,446
12111,1119
12112,7171
12112,453
12112,454
12112,328
12112,395
12112,7564
12112,652
12112,10900
12112,84
12112,9750
12112,2968
12112,3802
12112,7135
12112,1825
12112,483
12112,3238
12112,9126
12112,6379
12112,10861
12112,5105
12112,1010
12112,10619
12112,3893
12112,1141
12112,4666
12112,251
12113,874
12113,6380
12114,190
12115,8336
12115,537
12115,6382
12116,190
12117,3842
12117,3843
12117,6383
12118,900
12118,1097
